Sta3n|LabChemTestName|LabChemTestSID|Topography|TopographySID|LOINC|Units|Mean|std|Min|Max|Perc_05|Perc_25|Median|Perc_75|Perc_95|Count
580|WBC|1000052695|PANCREAS|1000013709|26466-3||285000.0||285000.0|285000.0|285000.0|285000.0|285000.0|285000.0|285000.0|1
581|WBC|1200020913|SYNOVIAL FLUID|1200001348|||104.0||104.0|104.0|104.0|104.0|104.0|104.0|104.0|1
581|WBC|1200020913|BLOOD|1200001028||K/cmm|21.0136|40.6183|0.3|214.5|0.7|6.6|7.75|10.8|128.2|64
581|zz(CRC) TESTOSTERONE, TOTAL|1200021873|SERUM|1200001110|2986-8|NG/DL|334.6283|233.2655|6.0|4982.0|90.0|187.0|273.0|417.0|774.8|9243
583|WBC|1200022126|OLECRANON|1200014630|805-2||1575.0|1944.5436|200.0|2950.0|337.5|887.5|1575.0|2262.5|2812.5|2
583|WBC|1200022126|TOE,LEFT FOOT|1200288207|805-2||500.0||500.0|500.0|500.0|500.0|500.0|500.0|500.0|1
583|WBC|1200022126|SYNOVIAL FLUID|1200001349|814-4|#/uL|14361.7646|41216.9098|0.0|695000.0|35.0|169.0|700.0|11000.0|64000.0|1281
586|WBC|1000032665|BLOOD|1000000590|6690-2|cu/mm|7.7243|3.3358|2.0|24.2|3.82|5.8|7.0|8.9|14.24|325
586|WBC|1000032665|BLOOD|1000000590|6690-2||7.625|1.5478|6.3|9.7|6.345|6.525|7.25|8.35|9.43|4
586|WBC|1000032665|SYNOVIAL FLUID|1000000817|26466-3|#/CMM|5.2||5.2|5.2|5.2|5.2|5.2|5.2|5.2|1
589|WBC|1000071365|URINE|1000000620|20584-9||6.0||6.0|6.0|6.0|6.0|6.0|6.0|6.0|1
589|WBC|1000071365|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1000000053|||445.0||445.0|445.0|445.0|445.0|445.0|445.0|445.0|1
589|WBC|1000071365|BLOOD|1000000591||K/cmm|8.6301|7.722|0.0|453.0|3.9|5.9|7.5|9.7|15.9|52271
589|WBC|1000071365|SERUM|1000000649|6743-9||5.9||5.9|5.9|5.9|5.9|5.9|5.9|5.9|1
593|WBC|800034509|CELL|800245244|6690-2|K/UL|8.75|0.3536|8.5|9.0|8.525|8.625|8.75|8.875|8.975|2
593|WBC|800034509|SYNOVIAL CYTOLOGIC MATERIAL|800062325|6690-2||14500.0||14500.0|14500.0|14500.0|14500.0|14500.0|14500.0|14500.0|1
593|WBC|800034509|CEREBROSPINAL FLUID|800000827|806-0|CELLS|8.4118|28.2822|0.0|118.0|0.0|0.0|2.0|3.0|27.6|17
593|WBC|800034509|BLOOD|800000694|6690-2|C|5.9||5.9|5.9|5.9|5.9|5.9|5.9|5.9|1
593|WBC|800034509|KNEE|800007569|6690-2||9055.0|10882.3734|1360.0|16750.0|2129.5|5207.5|9055.0|12902.5|15980.5|2
593|WBC|800034509|BLOOD|800000694||K/cmm|7.1389|2.7754|2.0|19.1|3.895|5.2|6.7|8.4|12.9|280
593|WBC|800034509|PERITONEAL FLUID|800000876|6690-2||155.5|50.2046|120.0|191.0|123.55|137.75|155.5|173.25|187.45|2
593|WBC|800034509|MOFH FLUID|800001393|6690-2||40422.875|81702.099|2.0|227000.0|2.35|69.0|248.5|26442.5|179330.0|8
593|WBC|800034509|ABDOMEN|800007461|6690-2||20.0||20.0|20.0|20.0|20.0|20.0|20.0|20.0|1
593|WBC|800034509|PLASMA|800000794|6690-2||6.5857|1.7315|5.2|9.8|5.23|5.45|5.7|7.25|9.29|7
593|WBC|800034509|ELBOW JOINT|800034302|6690-2||1044.5|219.9102|889.0|1200.0|904.55|966.75|1044.5|1122.25|1184.45|2
593|WBC|800034509|THIGH|800245831|6690-2||1222.0||1222.0|1222.0|1222.0|1222.0|1222.0|1222.0|1222.0|1
593|WBC|800034509|ABOVE KNEE REGION|800241697|6690-2||6750.0||6750.0|6750.0|6750.0|6750.0|6750.0|6750.0|6750.0|1
593|WBC|800034509|ABDOMEN, PERITONEUM AND RETROPERITONEUM|800244246|6690-2||66.0|8.4853|60.0|72.0|60.6|63.0|66.0|69.0|71.4|2
593|WBC|800034509|BLOOD|800000694|6690-2|k/mm3|7.5||7.5|7.5|7.5|7.5|7.5|7.5|7.5|1
593|WBC|800034509|BLOOD|800000694|6690-2|K/mcL|7.7131|7.2748|0.0|543.9|3.8|5.6|6.9|8.7|13.2|251099
593|WBC|800034509|SYNOVIAL FLUID|800000946|6690-2||2081.625|4900.302|80.0|14200.0|93.3|279.25|373.0|549.5|9462.75|8
593|WBC|800034509|CEREBROSPINAL FLUID|800000827|806-0||0.75|0.5|0.0|1.0|0.15|0.75|1.0|1.0|1.0|4
593|WBC|800034509|PERITONEAL FLUID|800000876|6690-2|/CMM|120.3333|132.9397|3.0|472.0|9.05|42.25|69.5|148.0|349.9|12
593|WBC|800034509|BLOOD|800000694|6690-2||8.9111|3.018|3.8|14.2|4.6|7.6|9.2|9.9|13.08|9
593|WBC|800034509|JOINT OF LOWER EXTREMITY|800035647|6690-2||18800.0||18800.0|18800.0|18800.0|18800.0|18800.0|18800.0|18800.0|1
593|WBC|800034509|JOINT|800007703|6690-2||76.0||76.0|76.0|76.0|76.0|76.0|76.0|76.0|1
593|WBC|800034509|MOFH BLOOD|800001366||K/UL|9.8|0.5657|9.4|10.2|9.44|9.6|9.8|10.0|10.16|2
593|WBC|800034509|CELL|800245244|6690-2||89.0||89.0|89.0|89.0|89.0|89.0|89.0|89.0|1
593|WBC|800034509|BURSA|800007707|6690-2||3333.0||3333.0|3333.0|3333.0|3333.0|3333.0|3333.0|3333.0|1
593|WBC|800034509|BLOOD|800000694|6690-2|K/cmm|7.3019|5.0167|0.1|498.8|3.8|5.5|6.8|8.3|11.7|601514
593|WBC|800034509|ELBOW|800007720|6690-2||335.25|341.2317|16.0|1047.0|59.4|143.0|152.5|507.5|866.05|8
593|WBC|800034509|MOFH BLOOD|800001366|6690-2|K/mcL|9.3||9.3|9.3|9.3|9.3|9.3|9.3|9.3|1
593|WBC|800034509|PERITONEAL CAVITY|800007711|6690-2||142.0|113.1371|62.0|222.0|70.0|102.0|142.0|182.0|214.0|2
593|WBC|800034509|KNEE JOINT|800000213|6690-2|/CMM|3486.5|6001.4595|4.0|20100.0|15.05|158.25|531.5|5285.0|14762.85|14
593|WBC|800034509|SYNOVIAL FLUID|800000946|6690-2|/CMM|7831.9375|18807.1168|38.0|60000.0|113.75|333.5|515.5|2006.75|53625.0|16
593|WBC|800034509|URINE|800000727|6690-2||10.8||10.8|10.8|10.8|10.8|10.8|10.8|10.8|1
593|WBC UR|800027726|URINE|800000727||/HPF|12.8063|20.7256|5.0|100.0|5.0|5.0|5.0|10.0|50.0|604
595|WBC|1400071446|SYNOVIAL FLUID|1400002116|814-4|/ul|15691.2258|56742.3901|3.0|725000.0|75.0|248.5|1005.0|14196.25|57187.5|186
595|WBC|1400071446|PLEURAL CAVITY|1400010140|6690-2||61.0||61.0|61.0|61.0|61.0|61.0|61.0|61.0|1
595|WBC|1400071446|LIVER|1400010323|6690-2||174916.0|247323.3246|32.0|349800.0|17520.4|87474.0|174916.0|262358.0|332311.6|2
595|WBC|1400071446|BLOOD|1400001907||K/uL|7.9998|4.0035|1.2|45.1|3.7|5.6|7.2|9.2|15.185|1844
595|WBC|1400071446|ALVEOLAR WALL|1400070662|6690-2||9.0||9.0|9.0|9.0|9.0|9.0|9.0|9.0|1
595|WBC|1400071446|LEFT LEG|1400214079|6690-2||210.0||210.0|210.0|210.0|210.0|210.0|210.0|210.0|1
595|WBC|1400071446|PLEURAL FLUID|1400002081|808-6|/ul|2974.25|4781.9287|17.0|25000.0|233.6|465.0|1045.5|3066.25|13335.0|52
595|WBC|1400071446|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1400202556|6690-2||84.0||84.0|84.0|84.0|84.0|84.0|84.0|84.0|1
595|WBC|1400071446|BRONCHUS|1400010151|6690-2||322.0||322.0|322.0|322.0|322.0|322.0|322.0|322.0|1
595|WBC|1400071446|J-P TUBE|1400214060|6690-2||530.0||530.0|530.0|530.0|530.0|530.0|530.0|530.0|1
595|WBC|1400071446|SYNOVIAL FLUID|1400002116|814-4|/ml|23583.9825|42879.9526|0.0|415000.0|50.0|770.0|8635.0|28957.5|88902.0|171
595|WBC|1400071446|J-P TUBE|1400214060|||530.0||530.0|530.0|530.0|530.0|530.0|530.0|530.0|1
598|WBC|1000043576|BLOOD|1000000592|6690-2|1000/uL|7.1||7.1|7.1|7.1|7.1|7.1|7.1|7.1|1
598|WBC|1000043576|CEREBROSPINAL FLUID|1000000708|806-0|#/cmm|124.0007|1270.3768|0.0|21000.0|0.0|0.0|2.0|7.0|386.25|276
598|WBC|1000043576|BLOOD|1000000592|6690-2|Thous./uL|7.1||7.1|7.1|7.1|7.1|7.1|7.1|7.1|1
598|WBC|1000043576|BLOOD|1000000592|6690-2|x10E3/uL|7.5||7.5|7.5|7.5|7.5|7.5|7.5|7.5|1
598|WBC|1000043576|SERUM|1000000650|26466-3||5.8667|0.2082|5.7|6.1|5.71|5.75|5.8|5.95|6.07|3
598|WBC|1000043576|CEREBROSPINAL FLUID|1000000708|26465-5|#/uL|3.575|9.0165|0.0|41.0|0.0|0.0|1.0|3.25|7.275|20
600|WBC DIFF CALCULATION|800236370|BLOOD|800000695||K/mcL|1.0377|5.6173|0.0|399.9|0.0|0.0|0.0|0.0|7.37|181521
603|WBC|1200084151|BLOOD|1200001032|||5.2|1.4053|3.5|7.2|3.72|4.6|4.8|5.9|6.94|5
605|WBC|800025899|LUMBAR AND SACRAL VERTEBRAE, CS|800011560|6690-2||1.0||1.0|1.0|1.0|1.0|1.0|1.0|1.0|1
605|WBC|800025899|SERUM|800000762|6690-2||9.6457|5.0659|3.49|29.7|4.864|6.24|7.7|11.6|19.76|77
605|WBC|800025899|PELVIC WALL|800247305|6690-2||803.0||803.0|803.0|803.0|803.0|803.0|803.0|803.0|1
605|WBC|800025899|LIVER|800010103|6690-2||30607.3333|37771.1917|2.0|72820.0|1901.8|9501.0|19000.0|45910.0|67438.0|3
605|WBC|800025899|RIGHT ELBOW|800003956|6690-2||100.0||100.0|100.0|100.0|100.0|100.0|100.0|100.0|1
605|WBC|800025899|BRONCHUS|800000322|6690-2||495.6|461.7389|29.0|1041.0|51.8|143.0|336.0|929.0|1018.6|5
605|WBC|800025899|CHEST WALL|800232438|6690-2||2667.0||2667.0|2667.0|2667.0|2667.0|2667.0|2667.0|2667.0|1
605|WBC|800025899|PERITONEAL FLUID|800000878|810-2|cumm|1690.599|35218.9308|0.0|1994800.0|12.0|45.0|84.0|187.5|1096.7|3847
605|WBC|800025899|PLEURAL CAVITY|800003919|6690-2||306600.0||306600.0|306600.0|306600.0|306600.0|306600.0|306600.0|306600.0|1
605|WBC|800025899|ELBOW|800003931|6690-2||578.0||578.0|578.0|578.0|578.0|578.0|578.0|578.0|1
605|WBC|800025899|PERICARDIAL CAVITY|800099595|6690-2||10900.0||10900.0|10900.0|10900.0|10900.0|10900.0|10900.0|10900.0|1
605|WBC|800025899|PARACENTESIS FLUID|800254022|6690-2||277.5|0.7071|277.0|278.0|277.05|277.25|277.5|277.75|277.95|2
605|WBC|800025899|UNKNOWN|800001595|6690-2||44393.5|69560.336|185.0|168000.0|206.25|1290.0|4953.0|67389.0|148000.0|6
605|WBC|800025899|ABDOMEN|800000049|6690-2||47546.3571|114316.3322|41.0|373560.0|41.65|200.0|540.0|4012.5|290776.0|14
605|WBC|800025899|RIGHT FRONTAL SINUS|800072790|6690-2||89.0||89.0|89.0|89.0|89.0|89.0|89.0|89.0|1
605|WBC|800025899|SHOULDER|800230048|6690-2||22282.3333|36995.4737|667.0|65000.0|718.3|923.5|1180.0|33090.0|58618.0|3
605|WBC|800025899|ABDOMINAL WALL|800232233|6690-2||195.0||195.0|195.0|195.0|195.0|195.0|195.0|195.0|1
605|WBC|800025899|HIP|800003762|6690-2||2829.75|2836.6137|272.0|8755.0|386.8|894.0|2029.5|3591.0|7356.05|8
605|WBC|800025899|LEG, LATERAL SURFACE|800244438|6690-2||81400.0||81400.0|81400.0|81400.0|81400.0|81400.0|81400.0|81400.0|1
605|WBC|800025899|PLEURAL FLUID|800000910|808-6|/cumm|4591.1169|25635.1248|1.0|408000.0|26.3|143.5|410.0|1217.5|9576.0|947
605|WBC|800025899|LEFT KNEE|800003552|6690-2||13600.0||13600.0|13600.0|13600.0|13600.0|13600.0|13600.0|13600.0|1
605|WBC|800025899|not applicable|800258765|6690-2||37600.0||37600.0|37600.0|37600.0|37600.0|37600.0|37600.0|37600.0|1
605|WBC|800025899|FOOT|800003761|6690-2||611.0||611.0|611.0|611.0|611.0|611.0|611.0|611.0|1
605|WBC|800025899|BILE|800003543|6690-2||1208.5|1396.5359|221.0|2196.0|319.75|714.75|1208.5|1702.25|2097.25|2
605|WBC|800025899|NASAL CAVITY|800082189|6690-2||1300.0||1300.0|1300.0|1300.0|1300.0|1300.0|1300.0|1300.0|1
605|WBC|800025899|SYNOVIAL FLUID|800000948|814-4|cumm|18092.8559|37754.4302|1.0|637100.0|42.0|378.0|4333.0|21760.0|79200.0|841
605|WBC|800025899|SYNOVIAL FLUID|800000948|814-4|UL|15655.228|34655.5307|2.0|424000.0|33.0|244.0|1850.0|16000.0|75220.0|769
605|WBC|800025899|HIP JOINT|800031113|6690-2||144828.4|321040.0688|4.0|719120.0|165.8|813.0|1825.0|2380.0|575772.0|5
605|WBC|800025899|LEG|800240781|6690-2||1099.0|1129.9566|300.0|1898.0|379.9|699.5|1099.0|1498.5|1818.1|2
605|WBC|800025899|PLASMA|800000796|6690-2||11.178|6.9939|5.0|23.62|5.045|6.7|8.165|15.7825|22.531|10
605|WBC|800025899|BLOOD|800000696||BILL/L|9.725|10.6759|0.1|735.2|3.8|6.3|8.4|11.1|18.9|9595
605|WBC|800025899|PELVIC CAVITY|800243387|6690-2||445830.0||445830.0|445830.0|445830.0|445830.0|445830.0|445830.0|445830.0|1
605|WBC|800025899|PERICARDIAL FLUID|800001558|6690-2||7257.66|18609.7713|22.0|108500.0|69.2|431.0|1570.0|4209.75|29293.0|50
605|WBC|800025899|RIGHT KNEE|800003553|6690-2||255913.25|488982.2243|320.0|989000.0|321.95|329.75|17166.5|272750.0|845750.0|4
605|WBC|800025899|PERITONEAL FLUID|800000878|810-2|UL|1502.5278|13136.1253|1.0|353000.0|19.0|73.0|162.0|400.0|4062.05|1250
605|WBC|800025899|ABDOMINAL PORTION OF URETER|800154716|6690-2||1638.0||1638.0|1638.0|1638.0|1638.0|1638.0|1638.0|1638.0|1
605|WBC|800025899|CEREBROSPINAL FLUID|800000829|806-0|cumm|67.3289|465.835|0.0|7810.0|1.0|1.0|2.0|8.0|177.25|984
605|ZZ GAMMA GT (NOT IN USE 8/27/03)|800054206|SERUM|800000762|2324-2|IU/L|126.3331|341.1517|2.0|11110.0|23.0|35.0|52.0|103.0|409.0|26128
607|WBC|1000039212|BLOOD|1000000593|6690-2||8.06|2.7578|4.2|16.2|5.625|6.225|7.2|8.9|12.685|20
607|WBC|1000039212|BLOOD|1000000593|26464-8|K/ul|8.8445|8.6735|0.5|498.0|4.2|6.0|7.6|9.8|15.9|238033
608|WBC|1400034072|SYNOVIAL /BURSA FLUID|1400002117|814-4|10x3/uL|5.81||5.81|5.81|5.81|5.81|5.81|5.81|5.81|1
608|WBC|1400034072|BURSA|1400042024|26466-3|/mm3|6250.0||6250.0|6250.0|6250.0|6250.0|6250.0|6250.0|6250.0|1
608|WBC|1400034072|SYNOVIAL /BURSA FLUID|1400002117|814-4|mm3|12911.5|18118.1971|100.0|25723.0|1381.15|6505.75|12911.5|19317.25|24441.85|2
608|WBC|1400034072|LEFT KNEE|1400062912|26466-3|mm3|31084.0||31084.0|31084.0|31084.0|31084.0|31084.0|31084.0|31084.0|1
608|WBC|1400034072|CEREBROSPINAL FLUID|1400002016|806-0|#/cmm|15.5417|61.1527|0.0|301.0|0.0|1.0|1.5|2.25|28.95|24
608|ZZEGFR|1400040015|PLASMA|1400001989|35591-7|mL/min|70.7684|26.0116|3.8|528.2|28.32|55.1|70.7|85.7|111.1|8385
610|WBC|1200023738|SYNOVIAL FLUID|1200001352|814-4|CELLS/uL|6050.913|9659.1445|50.0|38000.0|104.5|303.75|1428.0|8280.0|28957.5|46
610|WBC|1200023738|BLOOD|1200001033|6690-2|"""K/uL"|8.1||8.1|8.1|8.1|8.1|8.1|8.1|8.1|1
610|WBC|1200023738|BRONCHIAL CYTOLOGIC MATERIAL|1200070359|||211.0||211.0|211.0|211.0|211.0|211.0|211.0|211.0|1
610|WBC|1200023738|LUNG|1200007427|||4500.0||4500.0|4500.0|4500.0|4500.0|4500.0|4500.0|4500.0|1
610|WBC|1200023738|PLEURAL FLUID|1200001299|808-6|/UL|2705.1296|6413.1767|101.0|41357.0|145.75|365.0|1097.0|2354.75|5968.65|54
610|WBC|1200023738|PLEURAL FLUID|1200001299|808-6|cells/uL|971.4|964.0225|108.0|2575.0|161.2|374.0|771.0|1029.0|2265.8|5
610|WBC|1200023738|PERITONEAL FLUID|1200001259|810-2|/ul|1292.2571|2935.4676|72.0|10967.0|73.4|121.0|222.0|459.5|9764.2|35
610|WBC|1200023738|BLOOD|1200001033|6690-2|K/U|10.5|1.4142|9.5|11.5|9.6|10.0|10.5|11.0|11.4|2
610|WBC|1200023738|BLOOD|1200001033|6690-2|1000/UL|5.8||5.8|5.8|5.8|5.8|5.8|5.8|5.8|1
610|WBC|1200023738|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1200000094|||1665.0||1665.0|1665.0|1665.0|1665.0|1665.0|1665.0|1665.0|1
610|WBC|1200023738|BLOOD|1200001033|6690-2|K/cmm|7.6674|12.3399|0.0|8618.0|4.2|5.7|7.0|8.6|12.4|840985
610|WBC|1200023738|SYNOVIAL FLUID|1200001352|814-4|/UL|14531.6471|30614.0272|176.0|171159.0|275.45|497.5|3210.0|15345.75|39417.1|34
610|WBC|1200023738|BLOOD|1200001033|6690-2| K/uL|7.3||7.3|7.3|7.3|7.3|7.3|7.3|7.3|1
610|WBC|1200023738|SYNOVIAL FLUID|1200001352|26469-7|CELLS/uL|9062.4634|18481.8253|19.0|101002.0|52.0|185.0|900.0|7800.0|31200.0|41
610|WBC|1200023738|SYNOVIAL FLUID|1200001352|814-4|/cu.mm|22.0||22.0|22.0|22.0|22.0|22.0|22.0|22.0|1
610|WBC|1200023738|BLOOD|1200001033|6690-2|x10E3/uL|6.5016|2.4009|1.7|21.0|3.62|5.0|6.2|7.5|10.48|245
610|WBC|1200023738|BLOOD|1200001033|6690-2|TH?UL|13.6||13.6|13.6|13.6|13.6|13.6|13.6|13.6|1
610|WBC|1200023738|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1200000094|805-2|/UL|546.0||546.0|546.0|546.0|546.0|546.0|546.0|546.0|1
612|WBC|800051887|RIGHT KNEE|800023349|12179-8||350.0|282.8427|150.0|550.0|170.0|250.0|350.0|450.0|530.0|2
612|WBC|800051887|BLOOD|800000697|6690-2|K/cmm|7.6988|6.0585|0.1|636.0|3.8|5.5|6.9|8.7|13.2|1551947
612|WBC|800051887|ANKLE JOINT|800052200|12179-8||18325.0|18844.3957|5000.0|31650.0|6332.5|11662.5|18325.0|24987.5|30317.5|2
612|WBC|800051887|BRONCHIOLE OF RIGHT LOWER LOBE|800092631|12179-8||1026.7143|1848.2718|10.0|5100.0|16.3|43.0|170.0|910.5|3931.8|7
612|WBC|800051887|FEMUR, MIDSHAFT|800042562|12179-8||250.0||250.0|250.0|250.0|250.0|250.0|250.0|250.0|1
612|WBC|800051887|BLOOD|800000697||K/cmm|11.1474|13.7346|0.8|82.8|1.685|5.9|7.85|10.575|29.15|38
612|WBC|800051887|RIGHT MIDDLE LOBE LATERAL SEGMENTAL BRONCHUS|800098644|12179-8||48.5|16.2635|37.0|60.0|38.15|42.75|48.5|54.25|58.85|2
612|WBC|800051887|RIGHT UPPER LOBE OF LUNG, POSTERIOR SEGMENT|800099890|12179-8||90.0||90.0|90.0|90.0|90.0|90.0|90.0|90.0|1
612|WBC|800051887|ELBOW|800005564|12179-8||3286.5833|6731.4219|0.0|32000.0|35.5|397.0|578.0|3130.0|10565.0|24
612|WBC|800051887|BLOOD (6-12yrs)|800001174|6690-2|K/cmm|13.2||13.2|13.2|13.2|13.2|13.2|13.2|13.2|1
612|WBC|800051887|PLEURA|800005563|12179-8||1152.5|1339.9674|205.0|2100.0|299.75|678.75|1152.5|1626.25|2005.25|2
612|WBC|800051887|BLOOD|800000697|6690-2|K/mcL|6.3348|1.8454|1.1|10.3|4.325|5.225|6.15|7.175|9.475|46
612|WBC|800051887|OLECRANON|800036814|12179-8||22444.0|31686.8691|38.0|44850.0|2278.6|11241.0|22444.0|33647.0|42609.4|2
612|WBC|800051887|BRONCH WASH|800000066|12179-8||1428.8951|12547.3817|0.0|268000.0|10.0|80.75|226.0|530.5|3500.0|488
613|WBC|1400056855|PLEURAL FLUID|1400002083|808-6|K/uL|5.7764|35.0293|0.06|300.25|0.0865|0.235|0.58|1.0875|9.655|74
613|WBC|1400056855|PERITONEAL FLUID|1400002056|810-2|K/uL|1.2607|5.7569|0.0|47.03|0.02|0.08|0.16|0.4|3.288|109
613|WBC|1400056855|CEREBROSPINAL FLUID|1400002017|806-0|/uL|218.0346|1075.7768|0.0|7888.0|0.0|0.0|1.7|14.0|688.0|129
618|WBC|1000081405|BLOOD|1000000594|26464-8|K/cmm|8.4064|6.8732|0.1|375.2|4.0|5.9|7.4|9.5|14.9|560410
618|WBC|1000081405|PLASMA|1000000681|||7.14|2.237|3.7|11.6|3.77|6.0|6.9|8.05|10.9|15
618|WBC|1000081405|BLOOD|1000000594|6690-2||8.9|2.7857|5.8|13.4|6.0|6.925|8.55|10.175|12.675|6
618|WBC|1000081405|BLOOD|1000000594|6690-2|U/L|7.0||7.0|7.0|7.0|7.0|7.0|7.0|7.0|1
618|WBC|1000081405|PLASMA|1000000681|805-2||7.0602|2.4082|2.6|18.0|3.8|5.6|6.7|8.0|12.105|200
618|WBC|1000081405|BLOOD|1000000594|6690-2|UL|7.64|3.1604|4.1|12.3|4.48|6.0|6.7|9.1|11.66|5
618|WBC|1000081405|ST.JAMES BLOOD|1000001277|6690-2|K/cu.mm|8.8395|5.9263|3.0|103.0|4.8|6.3|7.9|10.0|14.615|420
618|WBC|1000081405|HAYWARD BLOOD|1000001281|6690-2|k/cmm|5.9829|1.9727|4.23|9.28|4.296|4.61|4.94|7.105|8.926|7
618|WBC|1000081405|BLOOD|1000000594||K/cmm|9.0843|7.8548|0.1|250.9|3.0|5.9|7.8|10.4|17.765|14888
619|WBC|1200011213|PLEURAL FLUID|1200001301|6690-2|#/cmm|1133.1583|1814.5324|0.0|8000.0|2.65|110.5|360.0|1200.0|4742.5|36
619|WBC|1200011213|BLOOD|1200001035|804-5|K/CMM|7.5183|4.3037|0.2|407.0|3.9|5.5|6.9|8.6|12.8|157598
619|WBC|1200011213|CEREBROSPINAL FLUID|1200001199|806-0|#/cmm|55.122|288.6582|0.0|1850.0|0.0|0.0|3.0|9.0|36.0|41
619|WBC|1200011213|BLOOD|1200001035|6690-2|10*3/uL|7.2659|3.2757|0.1|272.0|3.9|5.4|6.8|8.4|12.1|140226
619|WBC|1200011213|PERICARDIAL FLUID|1200002049|6690-2||43.0||43.0|43.0|43.0|43.0|43.0|43.0|43.0|1
619|WBC|1200011213|CEREBROSPINAL FLUID|1200001199||#/cmm|28.0353|107.04|0.0|600.0|0.0|0.0|0.1|3.0|101.2|34
619|WBC|1200011213|SYNOVIAL FLUID|1200001354|814-4|#/cmm|15003.584|46884.2196|16.4|236000.0|21.6|173.0|629.0|11778.0|28211.8|25
619|WBC|1200011213|PLEURAL FLUID|1200001301||#/cmm|506.37|564.9512|0.0|1426.0|0.585|31.8|250.0|1054.0|1324.3|10
619|WBC|1200011213|PERITONEAL FLUID|1200001261|6690-2|#/cmm|1295.4591|4305.5835|0.0|20448.0|0.245|54.75|179.0|590.0|1680.0|22
619|WBC|1200011213|SERUM|1200001117|6690-2||7.1||7.1|7.1|7.1|7.1|7.1|7.1|7.1|1
619|WBC|1200011213|BLOOD|1200001035||K/ul|12.1||12.1|12.1|12.1|12.1|12.1|12.1|12.1|1
620|WBC|1400063250|BLOOD|1400001910|6690-2|k/cmm|7.3795|5.4452|0.0|1035.5|3.9|5.5|6.7|8.3|12.0|370671
620|WBC|1400063250|PERITONEAL FLUID|1400002057|810-2|#/cmm|328.9718|751.5876|0.2|9300.0|20.0|79.5|150.0|290.0|950.9|323
620|WBC|1400063250|SERUM|1400001964|808-6||7.6||7.6|7.6|7.6|7.6|7.6|7.6|7.6|1
620|WBC|1400063250|PLEURAL FLUID|1400002084|806-0|#/cmm|1837.5|2492.5514|75.0|3600.0|251.25|956.25|1837.5|2718.75|3423.75|2
620|WBC|1400063250|PLEURAL FLUID|1400002084|808-6|#/cmm|1874.6131|4082.666|3.1|24250.0|66.0|200.0|500.0|1642.0|9000.0|61
620|WBC|1400063250|SYNOVIAL FLUID|1400002119|814-4|#/cmm|17259.5679|32221.6201|0.0|225000.0|88.66|663.0|4850.0|18468.25|70077.8|84
620|WBC|1400063250|BURSA|1400021113|808-6||30.5||30.5|30.5|30.5|30.5|30.5|30.5|30.5|1
620|WBC|1400063250|JOINT|1400015895|6690-2||220.0||220.0|220.0|220.0|220.0|220.0|220.0|220.0|1
620|WBC|1400063250|PERITONEAL FLUID|1400002057|6690-2|#/cmm|903.3889|3574.9669|0.0|21230.0|6.75|21.75|71.0|220.0|2775.0|36
620|ZVITAMIN D, 25-HYDROXY|1400078713|PLASMA|1400001991|||66.0||66.0|66.0|66.0|66.0|66.0|66.0|66.0|1
621|WBC|1200063029|PERICARDIAL FLUID|1200002050|14811-4|/mcL|2339.2857|2077.0094|100.0|5400.0|191.5|713.5|1900.0|3774.0|5190.0|7
623|WBC|1000044514|PERITONEAL FLUID|1000000759|26466-3|#/cmm|227.6061|191.0893|5.0|860.0|28.0|89.0|161.0|337.0|531.2|33
626|WBC|1200012281|PLASMA|1200001160|26466-3||8.7||8.7|8.7|8.7|8.7|8.7|8.7|8.7|1
626|WBC|1200012281|SERUM|1200001119|26466-3||6.9515|2.2364|2.18|10.41|3.9185|5.7|6.945|8.4175|10.3055|20
629|WBC|1000059824|BLOOD|1000000596|26466-3|K/cmm|13.6||13.6|13.6|13.6|13.6|13.6|13.6|13.6|1
629|ZZBR-ALBUMIN|1000043033|SERUM|1000000654|1751-7|g/dL|3.9988|0.393|0.9|20.0|3.4|3.8|4.0|4.2|4.5|17266
630|WBC|1400006722|PLASMA|1400001992|806-0||6.5545|2.6101|3.8|11.5|4.0|4.45|4.9|8.4|10.3|11
630|WBC|1400006722|SERUM|1400001965|806-0||6.8833|2.4879|4.5|10.2|4.5|4.675|6.5|8.775|9.925|6
630|WBC|1400006722|CEREBROSPINAL FLUID|1400002019|806-0|#/cmm|278.3444|2920.8757|0.0|72350.0|0.0|0.0|2.0|10.0|500.0|1297
631|WBC|1400038643|PERITONEAL FLUID|1400002059|810-2|/cmm|277.5|166.1701|160.0|395.0|171.75|218.75|277.5|336.25|383.25|2
631|WBC|1400038643|UNKNOWN|1400002630|6690-2|/cmm|4916.6444|8794.4057|6.6|34875.0|43.49|500.0|1625.0|4225.0|22018.75|18
631|WBC|1400038643|BLOOD|1400001912|6690-2||8.085|2.7159|4.16|13.4|4.789|6.0825|6.995|9.9525|11.8615|18
631|WBC|1400038643|PERITONEAL FLUID|1400002059|26468-9|/cmm|504.4545|775.5823|25.0|3200.0|50.5|108.5|181.5|478.5|1993.75|22
